split,sample_id,subset,y,votes_entailment,votes_neutral,votes_contradiction,n_raters,top_votes,second_votes,top_margin,majority_label_index
train,snli::3155601377.jpg#3r1c,snli,1,27,53,20,100,53,27,26,1
train,snli::3157622277.jpg#4r1n,snli,0,54,46,0,100,54,46,8,0
train,snli::3158680604.jpg#4r1e,snli,1,5,94,1,100,94,5,89,1
train,snli::3160531982.jpg#0r1e,snli,1,50,50,0,100,50,50,0,1
train,snli::3160531982.jpg#0r1n,snli,1,7,83,10,100,83,10,73,1
train,snli::3165123595.jpg#0r1n,snli,0,55,45,0,100,55,45,10,0
train,snli::3168293517.jpg#2r1n,snli,1,11,87,2,100,87,11,76,1
train,snli::3169213620.jpg#0r1n,snli,1,3,75,22,100,75,22,53,1
train,snli::3175923463.jpg#0r1n,snli,1,38,62,0,100,62,38,24,1
train,snli::3177282493.jpg#2r1n,snli,1,4,48,48,100,48,48,0,1
train,snli::3181322965.jpg#4r1c,snli,2,4,4,92,100,92,4,88,2
train,snli::3181701312.jpg#2r1n,snli,1,45,55,0,100,55,45,10,1
train,snli::3186338070.jpg#2r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::3186472721.jpg#1r1n,snli,1,0,90,10,100,90,10,80,1
train,snli::3189485991.jpg#3r1n,snli,1,0,67,33,100,67,33,34,1
train,snli::3190172940.jpg#2r1c,snli,2,1,22,77,100,77,22,55,2
train,snli::3192266178.jpg#0r1e,snli,1,33,64,3,100,64,33,31,1
train,snli::3192311620.jpg#4r1n,snli,0,59,27,14,100,59,27,32,0
train,snli::3193511842.jpg#0r1c,snli,2,0,19,81,100,81,19,62,2
train,snli::3201594926.jpg#3r1n,snli,1,2,93,5,100,93,5,88,1
train,snli::3201637996.jpg#3r1c,snli,1,3,61,36,100,61,36,25,1
train,snli::320199844.jpg#0r1n,snli,1,17,78,5,100,78,17,61,1
train,snli::3203707977.jpg#4r1c,snli,2,3,22,75,100,75,22,53,2
train,snli::3204500803.jpg#1r1c,snli,1,0,60,40,100,60,40,20,1
train,snli::3205008852.jpg#1r1n,snli,1,0,93,7,100,93,7,86,1
train,snli::3208032657.jpg#2r1n,snli,0,81,18,1,100,81,18,63,0
train,snli::3220009216.jpg#1r1c,snli,2,0,14,86,100,86,14,72,2
train,snli::3220650628.jpg#3r1e,snli,1,46,54,0,100,54,46,8,1
train,snli::322103537.jpg#2r1n,snli,1,2,87,11,100,87,11,76,1
train,snli::3222142529.jpg#1r1c,snli,2,8,6,86,100,86,8,78,2
train,snli::3227620119.jpg#3r1n,snli,1,13,86,1,100,86,13,73,1
train,snli::3229604446.jpg#0r1e,snli,0,97,3,0,100,97,3,94,0
train,snli::3229604446.jpg#0r1n,snli,1,31,68,1,100,68,31,37,1
train,snli::3231675507.jpg#2r1e,snli,1,15,81,4,100,81,15,66,1
train,snli::3244632670.jpg#1r1c,snli,2,1,21,78,100,78,21,57,2
train,snli::3244632670.jpg#1r1e,snli,0,48,46,6,100,48,46,2,0
train,snli::3255539705.jpg#2r1n,snli,1,29,71,0,100,71,29,42,1
train,snli::3257107194.jpg#2r1n,snli,1,0,73,27,100,73,27,46,1
train,snli::3259228898.jpg#0r1c,snli,1,0,64,36,100,64,36,28,1
train,snli::3259228898.jpg#0r1e,snli,0,50,48,2,100,50,48,2,0
train,snli::3259992164.jpg#3r1n,snli,1,2,78,20,100,78,20,58,1
train,snli::3261666285.jpg#1r1e,snli,1,37,61,2,100,61,37,24,1
train,snli::3261712960.jpg#0r1c,snli,1,22,55,23,100,55,23,32,1
train,snli::3261712960.jpg#0r1e,snli,0,49,36,15,100,49,36,13,0
train,snli::3261712960.jpg#0r1n,snli,1,3,65,32,100,65,32,33,1
train,snli::3262301835.jpg#1r1c,snli,2,6,45,49,100,49,45,4,2
train,snli::3262301835.jpg#1r1e,snli,0,85,5,10,100,85,10,75,0
train,snli::3271178748.jpg#0r1n,snli,0,36,33,31,100,36,33,3,0
train,snli::3295671644.jpg#2r1n,snli,1,9,54,37,100,54,37,17,1
train,snli::3296584432.jpg#4r1c,snli,1,1,84,15,100,84,15,69,1
train,snli::329835313.jpg#0r1e,snli,0,94,4,2,100,94,4,90,0
train,snli::329835313.jpg#2r1c,snli,1,1,52,47,100,52,47,5,1
train,snli::329835313.jpg#2r1n,snli,1,12,85,3,100,85,12,73,1
train,snli::3307667255.jpg#0r1n,snli,1,36,64,0,100,64,36,28,1
train,snli::3308612894.jpg#0r1n,snli,1,20,74,6,100,74,20,54,1
train,snli::3309230607.jpg#3r1c,snli,1,0,50,50,100,50,50,0,1
train,snli::331331911.jpg#0r1c,snli,2,1,20,79,100,79,20,59,2
train,snli::3321018071.jpg#1r1n,snli,1,37,61,2,100,61,37,24,1
train,snli::3325974730.jpg#0r1n,snli,1,1,99,0,100,99,1,98,1
train,snli::3327487011.jpg#0r1e,snli,1,24,73,3,100,73,24,49,1
train,snli::333216446.jpg#4r1c,snli,2,0,38,62,100,62,38,24,2
train,snli::3337809183.jpg#0r1e,snli,0,90,9,1,100,90,9,81,0
train,snli::3344632789.jpg#0r1e,snli,0,63,35,2,100,63,35,28,0
train,snli::3344632789.jpg#0r2n,snli,1,14,84,2,100,84,14,70,1
train,snli::3347666612.jpg#0r1n,snli,1,18,81,1,100,81,18,63,1
train,snli::3347666612.jpg#1r1n,snli,0,63,35,2,100,63,35,28,0
train,snli::3352871762.jpg#0r1c,snli,2,2,1,97,100,97,2,95,2
train,snli::3354070828.jpg#0r1c,snli,2,1,9,90,100,90,9,81,2
train,snli::3360582670.jpg#3r1c,snli,2,1,44,55,100,55,44,11,2
train,snli::3366377833.jpg#1r1e,snli,1,46,53,1,100,53,46,7,1
train,snli::3366424545.jpg#2r1n,snli,0,84,11,5,100,84,11,73,0
train,snli::3371919733.jpg#0r1n,snli,1,39,61,0,100,61,39,22,1
train,snli::3372214646.jpg#1r1e,snli,1,38,52,10,100,52,38,14,1
train,snli::3373615534.jpg#2r1e,snli,1,36,63,1,100,63,36,27,1
train,snli::3375549004.jpg#4r1n,snli,1,15,83,2,100,83,15,68,1
train,snli::3376435746.jpg#4r1e,snli,1,17,82,1,100,82,17,65,1
train,snli::3377383984.jpg#0r1c,snli,2,5,15,80,100,80,15,65,2
train,snli::3377383984.jpg#0r1n,snli,0,82,16,2,100,82,16,66,0
train,snli::3381038951.jpg#0r1c,snli,2,1,22,77,100,77,22,55,2
train,snli::3381038951.jpg#0r1e,snli,1,2,89,9,100,89,9,80,1
train,snli::3394192149.jpg#4r1n,snli,1,1,86,13,100,86,13,73,1
train,snli::3402502423.jpg#3r1e,snli,0,55,45,0,100,55,45,10,0
train,snli::3404784408.jpg#0r1e,snli,0,55,44,1,100,55,44,11,0
train,snli::3406802138.jpg#4r2n,snli,2,0,27,73,100,73,27,46,2
train,snli::3411579899.jpg#1r1c,snli,2,0,3,97,100,97,3,94,2
train,snli::3411579899.jpg#1r1n,snli,0,60,38,2,100,60,38,22,0
train,snli::3411712848.jpg#0r1e,snli,0,79,19,2,100,79,19,60,0
train,snli::3413019648.jpg#0r1e,snli,0,92,7,1,100,92,7,85,0
train,snli::3413019648.jpg#0r1n,snli,1,12,80,8,100,80,12,68,1
train,snli::3420651743.jpg#3r1e,snli,1,23,77,0,100,77,23,54,1
train,snli::3421131122.jpg#1r1c,snli,2,3,8,89,100,89,8,81,2
train,snli::3423379643.jpg#0r1n,snli,1,10,89,1,100,89,10,79,1
train,snli::3424908564.jpg#1r1e,snli,0,79,19,2,100,79,19,60,0
train,snli::342872408.jpg#0r1n,snli,0,97,2,1,100,97,2,95,0
train,snli::3431671749.jpg#2r1n,snli,1,20,78,2,100,78,20,58,1
train,snli::3433062788.jpg#0r1c,snli,2,1,45,54,100,54,45,9,2
train,snli::3433062788.jpg#0r1n,snli,1,5,89,6,100,89,6,83,1
train,snli::344536009.jpg#2r1c,snli,2,0,6,94,100,94,6,88,2
train,snli::344536009.jpg#2r1e,snli,0,89,7,4,100,89,7,82,0
train,snli::3447155358.jpg#3r1n,snli,1,40,59,1,100,59,40,19,1
train,snli::345284642.jpg#1r1c,snli,2,1,22,77,100,77,22,55,2
train,snli::3457455611.jpg#3r1n,snli,1,2,85,13,100,85,13,72,1
train,snli::3458625738.jpg#2r1e,snli,0,83,17,0,100,83,17,66,0
train,snli::3461106572.jpg#1r1c,snli,1,0,86,14,100,86,14,72,1
train,snli::3467843559.jpg#0r1c,snli,1,1,87,12,100,87,12,75,1
train,snli::3473411697.jpg#1r1n,snli,1,36,63,1,100,63,36,27,1
train,snli::3473742715.jpg#2r1e,snli,0,95,5,0,100,95,5,90,0
train,snli::3474176841.jpg#3r1e,snli,0,83,17,0,100,83,17,66,0
train,snli::3477681171.jpg#4r1n,snli,0,70,29,1,100,70,29,41,0
train,snli::3478471864.jpg#0r1n,snli,0,70,22,8,100,70,22,48,0
train,snli::3486768631.jpg#0r1n,snli,1,4,92,4,100,92,4,88,1
train,snli::3487378989.jpg#2r1e,snli,0,73,27,0,100,73,27,46,0
train,snli::3487583433.jpg#0r1c,snli,2,1,38,61,100,61,38,23,2
train,snli::3489084190.jpg#2r1e,snli,0,53,46,1,100,53,46,7,0
train,snli::3493255026.jpg#3r1e,snli,1,32,67,1,100,67,32,35,1
train,snli::3497224764.jpg#2r1e,snli,1,15,85,0,100,85,15,70,1
train,snli::3504662140.jpg#0r1c,snli,2,0,2,98,100,98,2,96,2
train,snli::3508522093.jpg#0r1e,snli,1,37,63,0,100,63,37,26,1
train,snli::3512033659.jpg#0r1e,snli,0,95,4,1,100,95,4,91,0
train,snli::3514188115.jpg#4r1c,snli,1,0,60,40,100,60,40,20,1
train,snli::3515378674.jpg#2r1c,snli,2,0,33,67,100,67,33,34,2
train,snli::3516521516.jpg#2r1n,snli,1,20,72,8,100,72,20,52,1
train,snli::3523972229.jpg#0r1e,snli,1,22,78,0,100,78,22,56,1
train,snli::3532598048.jpg#4r1e,snli,0,92,7,1,100,92,7,85,0
train,snli::3533451027.jpg#2r1e,snli,0,89,6,5,100,89,6,83,0
train,snli::3533660418.jpg#4r1n,snli,1,7,93,0,100,93,7,86,1
train,snli::3538337538.jpg#1r1e,snli,0,98,2,0,100,98,2,96,0
train,snli::3538719941.jpg#1r1c,snli,2,7,28,65,100,65,28,37,2
train,snli::3541474181.jpg#4r1n,snli,2,4,33,63,100,63,33,30,2
train,snli::35437191.jpg#1r1n,snli,0,69,23,8,100,69,23,46,0
train,snli::354999632.jpg#1r1n,snli,1,18,53,29,100,53,29,24,1
train,snli::35505698.jpg#0r1e,snli,0,83,15,2,100,83,15,68,0
train,snli::3552435734.jpg#0r1e,snli,0,44,14,42,100,44,42,2,0
train,snli::3552435734.jpg#0r1n,snli,1,6,57,37,100,57,37,20,1
train,snli::3552552910.jpg#0r1c,snli,2,2,41,57,100,57,41,16,2
train,snli::3560513546.jpg#4r1n,snli,1,13,86,1,100,86,13,73,1
train,snli::3562001359.jpg#1r1c,snli,2,1,16,83,100,83,16,67,2
train,snli::3564148252.jpg#4r1n,snli,1,13,87,0,100,87,13,74,1
train,snli::356566832.jpg#3r1n,snli,1,2,83,15,100,83,15,68,1
train,snli::3568219100.jpg#0r1e,snli,0,99,0,1,100,99,1,98,0
train,snli::3574378184.jpg#0r1e,snli,2,14,10,76,100,76,14,62,2
train,snli::3574378184.jpg#0r1n,snli,2,0,25,75,100,75,25,50,2
train,snli::357725852.jpg#0r1c,snli,1,2,57,41,100,57,41,16,1
train,snli::3582066525.jpg#1r1c,snli,1,3,54,43,100,54,43,11,1
train,snli::3584860179.jpg#1r1n,snli,0,100,0,0,100,100,0,100,0
train,snli::3587666993.jpg#2r1n,snli,0,86,14,0,100,86,14,72,0
train,snli::3599780784.jpg#1r1n,snli,1,19,79,2,100,79,19,60,1
train,snli::3601978895.jpg#1r1n,snli,1,7,80,13,100,80,13,67,1
train,snli::36026845.jpg#2r1e,snli,0,54,46,0,100,54,46,8,0
train,snli::3603870481.jpg#3r1c,snli,1,2,62,36,100,62,36,26,1
train,snli::3605440115.jpg#1r1n,snli,0,85,15,0,100,85,15,70,0
train,snli::3612249030.jpg#1r1n,snli,1,34,65,1,100,65,34,31,1
train,snli::3612484827.jpg#2r1e,snli,0,63,26,11,100,63,26,37,0
train,snli::3622216490.jpg#2r1c,snli,1,14,49,37,100,49,37,12,1
train,snli::3627290893.jpg#0r1e,snli,0,88,5,7,100,88,7,81,0
train,snli::3631344685.jpg#0r1n,snli,2,8,36,56,100,56,36,20,2
train,snli::3632197966.jpg#3r1e,snli,0,54,40,6,100,54,40,14,0
train,snli::3632197966.jpg#3r1n,snli,1,14,66,20,100,66,20,46,1
train,snli::3634032601.jpg#0r1c,snli,2,0,35,65,100,65,35,30,2
train,snli::3634032601.jpg#2r1c,snli,1,1,60,39,100,60,39,21,1
train,snli::3637966641.jpg#3r1e,snli,0,57,37,6,100,57,37,20,0
train,snli::3637966641.jpg#3r1n,snli,1,2,91,7,100,91,7,84,1
train,snli::3638688673.jpg#1r1n,snli,1,11,88,1,100,88,11,77,1
train,snli::3640104986.jpg#4r1e,snli,0,71,28,1,100,71,28,43,0
train,snli::3643971203.jpg#4r1c,snli,2,0,40,60,100,60,40,20,2
train,snli::3644142276.jpg#1r1n,snli,1,16,83,1,100,83,16,67,1
train,snli::3652094744.jpg#0r2n,snli,1,14,83,3,100,83,14,69,1
train,snli::3652207174.jpg#2r1n,snli,1,46,53,1,100,53,46,7,1
train,snli::3662271861.jpg#3r1c,snli,2,3,33,64,100,64,33,31,2
train,snli::3667788497.jpg#0r1e,snli,0,100,0,0,100,100,0,100,0
train,snli::3667788497.jpg#3r1e,snli,0,79,21,0,100,79,21,58,0
train,snli::3667788497.jpg#3r1n,snli,1,12,84,4,100,84,12,72,1
train,snli::3675685612.jpg#2r1e,snli,0,78,22,0,100,78,22,56,0
train,snli::3677239603.jpg#2r1c,snli,1,0,89,11,100,89,11,78,1
train,snli::3692593096.jpg#1r1c,snli,2,3,28,69,100,69,28,41,2
train,snli::3692593096.jpg#1r1n,snli,0,59,35,6,100,59,35,24,0
train,snli::3696246123.jpg#3r1e,snli,0,54,42,4,100,54,42,12,0
train,snli::3704588601.jpg#1r1c,snli,1,4,62,34,100,62,34,28,1
train,snli::3708177171.jpg#1r1e,snli,0,94,6,0,100,94,6,88,0
train,snli::3708839890.jpg#0r1n,snli,1,1,83,16,100,83,16,67,1
train,snli::3711354907.jpg#0r1c,snli,1,0,75,25,100,75,25,50,1
train,snli::3711354907.jpg#0r1n,snli,1,36,63,1,100,63,36,27,1
train,snli::3714870764.jpg#3r1n,snli,1,24,76,0,100,76,24,52,1
train,snli::3714944415.jpg#1r1c,snli,2,0,22,78,100,78,22,56,2
train,snli::3714944415.jpg#1r1n,snli,1,47,52,1,100,52,47,5,1
train,snli::3717886615.jpg#1r1c,snli,1,1,67,32,100,67,32,35,1
train,snli::3717886615.jpg#1r1n,snli,1,4,96,0,100,96,4,92,1
train,snli::371910695.jpg#3r1n,snli,1,0,96,4,100,96,4,92,1
train,snli::3722643122.jpg#1r1n,snli,1,11,88,1,100,88,11,77,1
train,snli::372570543.jpg#0r1e,snli,1,45,55,0,100,55,45,10,1
train,snli::3726076549.jpg#1r1c,snli,2,2,35,63,100,63,35,28,2
train,snli::3730260112.jpg#4r1e,snli,1,26,73,1,100,73,26,47,1
train,snli::3731739486.jpg#0r1c,snli,2,28,2,70,100,70,28,42,2
train,snli::3732563003.jpg#0r1c,snli,1,1,76,23,100,76,23,53,1
train,snli::3732914946.jpg#1r1e,snli,1,15,85,0,100,85,15,70,1
train,snli::3735771637.jpg#0r1n,snli,1,22,76,2,100,76,22,54,1
train,snli::3750418259.jpg#4r1e,snli,0,97,3,0,100,97,3,94,0
train,snli::3753827435.jpg#3r1n,snli,0,49,49,2,100,49,49,0,0
train,snli::3756739471.jpg#2r1n,snli,2,3,25,72,100,72,25,47,2
train,snli::3769486949.jpg#2r1c,snli,1,1,70,29,100,70,29,41,1
train,snli::3781326288.jpg#3r1c,snli,1,2,78,20,100,78,20,58,1
train,snli::3782716564.jpg#2r1n,snli,1,28,70,2,100,70,28,42,1
train,snli::3789378919.jpg#4r1e,snli,1,48,50,2,100,50,48,2,1
train,snli::3789378919.jpg#4r1n,snli,1,3,97,0,100,97,3,94,1
train,snli::37908123.jpg#1r1n,snli,1,0,81,19,100,81,19,62,1
train,snli::3791591952.jpg#3r1c,snli,2,0,16,84,100,84,16,68,2
train,snli::3791591952.jpg#3r1n,snli,1,6,94,0,100,94,6,88,1
train,snli::3794595430.jpg#3r1n,snli,1,20,79,1,100,79,20,59,1
train,snli::3796854356.jpg#3r1e,snli,0,93,6,1,100,93,6,87,0
train,snli::381275595.jpg#1r1n,snli,2,0,28,72,100,72,28,44,2
train,snli::382153903.jpg#0r1c,snli,2,3,43,54,100,54,43,11,2
train,snli::3822535114.jpg#2r1e,snli,0,62,36,2,100,62,36,26,0
train,snli::3826417429.jpg#1r1c,snli,2,1,40,59,100,59,40,19,2
train,snli::3827183336.jpg#0r1n,snli,1,1,78,21,100,78,21,57,1
train,snli::3827232520.jpg#2r1n,snli,1,19,81,0,100,81,19,62,1
train,snli::3842412009.jpg#0r1e,snli,0,97,2,1,100,97,2,95,0
train,snli::3842412009.jpg#0r1n,snli,1,16,81,3,100,81,16,65,1
train,snli::3846674484.jpg#3r1n,snli,1,4,74,22,100,74,22,52,1
train,snli::384668736.jpg#3r1n,snli,1,22,71,7,100,71,22,49,1
train,snli::3854366835.jpg#0r1e,snli,1,2,80,18,100,80,18,62,1
train,snli::3859014834.jpg#0r1n,snli,1,19,58,23,100,58,23,35,1
train,snli::3859014834.jpg#1r1n,snli,2,42,16,42,100,42,42,0,2
train,snli::3859513880.jpg#2r1c,snli,2,1,14,85,100,85,14,71,2
train,snli::3863631198.jpg#0r1e,snli,0,83,17,0,100,83,17,66,0
train,snli::3912076502.jpg#0r1n,snli,1,0,75,25,100,75,25,50,1
train,snli::3912500237.jpg#0r1c,snli,1,0,63,37,100,63,37,26,1
train,snli::3913959754.jpg#1r1n,snli,1,5,94,1,100,94,5,89,1
train,snli::3925836925.jpg#0r1e,snli,1,29,69,2,100,69,29,40,1
train,snli::3925836925.jpg#0r1n,snli,0,96,3,1,100,96,3,93,0
train,snli::3930850693.jpg#0r1n,snli,1,13,82,5,100,82,13,69,1
train,snli::3952790386.jpg#0r1e,snli,2,5,17,78,100,78,17,61,2
train,snli::3958553026.jpg#1r1c,snli,2,1,41,58,100,58,41,17,2
train,snli::3966071063.jpg#4r1c,snli,1,0,59,41,100,59,41,18,1
train,snli::3970646119.jpg#0r1n,snli,1,18,78,4,100,78,18,60,1
train,snli::3971423752.jpg#1r1n,snli,1,12,88,0,100,88,12,76,1
train,snli::3974156067.jpg#1r1c,snli,1,44,51,5,100,51,44,7,1
train,snli::3974156067.jpg#1r1n,snli,0,99,1,0,100,99,1,98,0
train,snli::3975881094.jpg#0r1n,snli,0,81,16,3,100,81,16,65,0
train,snli::3980085662.jpg#0r1e,snli,0,98,2,0,100,98,2,96,0
train,snli::3982486061.jpg#0r1e,snli,0,63,10,27,100,63,27,36,0
train,snli::3982486061.jpg#0r1n,snli,1,17,82,1,100,82,17,65,1
train,snli::3994222806.jpg#3r1e,snli,0,59,41,0,100,59,41,18,0
train,snli::4015350856.jpg#0r1e,snli,0,92,5,3,100,92,5,87,0
train,snli::4015350856.jpg#0r1n,snli,1,0,88,12,100,88,12,76,1
train,snli::4019072184.jpg#3r1c,snli,2,0,11,89,100,89,11,78,2
train,snli::4019072184.jpg#4r1e,snli,0,70,22,8,100,70,22,48,0
train,snli::4030022254.jpg#0r1e,snli,0,77,23,0,100,77,23,54,0
train,snli::4031278022.jpg#0r1e,snli,1,22,70,8,100,70,22,48,1
train,snli::4031278022.jpg#0r1n,snli,1,17,78,5,100,78,17,61,1
train,snli::4033789272.jpg#0r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::4044612196.jpg#2r1e,snli,1,25,74,1,100,74,25,49,1
train,snli::4046112444.jpg#2r1e,snli,0,90,9,1,100,90,9,81,0
train,snli::4048692596.jpg#2r1n,snli,0,45,26,29,100,45,29,16,0
train,snli::405694615.jpg#3r1c,snli,2,0,47,53,100,53,47,6,2
train,snli::405694615.jpg#3r1n,snli,1,3,96,1,100,96,3,93,1
train,snli::406035237.jpg#3r1c,snli,2,0,48,52,100,52,48,4,2
train,snli::4074619959.jpg#3r1c,snli,1,0,64,36,100,64,36,28,1
train,snli::4086671949.jpg#0r1n,snli,1,26,73,1,100,73,26,47,1
train,snli::4091988669.jpg#0r1n,snli,1,5,68,27,100,68,27,41,1
train,snli::4092391564.jpg#4r1e,snli,1,7,85,8,100,85,8,77,1
train,snli::4095018474.jpg#1r1e,snli,1,45,54,1,100,54,45,9,1
train,snli::409930622.jpg#0r1c,snli,2,7,5,88,100,88,7,81,2
train,snli::4104001356.jpg#4r1n,snli,1,11,87,2,100,87,11,76,1
train,snli::4108380768.jpg#0r1e,snli,0,93,4,3,100,93,4,89,0
train,snli::4116163419.jpg#0r1n,snli,1,18,82,0,100,82,18,64,1
train,snli::4116163419.jpg#0r2n,snli,1,2,95,3,100,95,3,92,1
train,snli::4145746372.jpg#0r1e,snli,0,96,2,2,100,96,2,94,0
train,snli::4151663073.jpg#3r1c,snli,2,0,32,68,100,68,32,36,2
train,snli::415657941.jpg#3r1e,snli,0,66,33,1,100,66,33,33,0
train,snli::416902908.jpg#0r1c,snli,1,2,69,29,100,69,29,40,1
train,snli::416902908.jpg#0r1e,snli,1,30,69,1,100,69,30,39,1
train,snli::418207489.jpg#3r1e,snli,0,56,44,0,100,56,44,12,0
train,snli::418207489.jpg#3r1n,snli,0,99,1,0,100,99,1,98,0
train,snli::4194622325.jpg#2r1n,snli,2,30,1,69,100,69,30,39,2
train,snli::419965392.jpg#3r1n,snli,1,33,67,0,100,67,33,34,1
train,snli::421730441.jpg#4r1n,snli,1,1,81,18,100,81,18,63,1
train,snli::4222240844.jpg#3r1n,snli,1,22,77,1,100,77,22,55,1
train,snli::4241997277.jpg#3r1c,snli,1,0,71,29,100,71,29,42,1
train,snli::4249864955.jpg#4r1n,snli,1,9,91,0,100,91,9,82,1
train,snli::4259457716.jpg#2r1n,snli,1,0,62,38,100,62,38,24,1
train,snli::4265806100.jpg#0r1e,snli,0,93,6,1,100,93,6,87,0
train,snli::4265806100.jpg#0r1n,snli,1,0,77,23,100,77,23,54,1
train,snli::4270956712.jpg#0r1c,snli,2,34,1,65,100,65,34,31,2
train,snli::4271560578.jpg#1r1c,snli,2,0,14,86,100,86,14,72,2
train,snli::4271560578.jpg#1r1n,snli,0,47,45,8,100,47,45,2,0
train,snli::4272403632.jpg#2r1n,snli,1,1,91,8,100,91,8,83,1
train,snli::4289135695.jpg#3r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::428973409.jpg#4r1e,snli,1,36,64,0,100,64,36,28,1
train,snli::4290265214.jpg#1r1e,snli,1,34,62,4,100,62,34,28,1
train,snli::429500919.jpg#3r1e,snli,1,40,59,1,100,59,40,19,1
train,snli::4303243256.jpg#2r1c,snli,2,0,30,70,100,70,30,40,2
train,snli::4309898620.jpg#1r1e,snli,0,89,5,6,100,89,6,83,0
train,snli::431018958.jpg#1r1n,snli,1,23,76,1,100,76,23,53,1
train,snli::43194646.jpg#1r1e,snli,0,60,28,12,100,60,28,32,0
train,snli::4328463789.jpg#1r1c,snli,2,1,13,86,100,86,13,73,2
train,snli::4328463789.jpg#1r1e,snli,1,15,83,2,100,83,15,68,1
train,snli::4333374998.jpg#4r1n,snli,1,38,61,1,100,61,38,23,1
train,snli::4337180031.jpg#0r1n,snli,1,0,86,14,100,86,14,72,1
train,snli::4343682191.jpg#1r1c,snli,2,1,36,63,100,63,36,27,2
train,snli::434469662.jpg#2r1n,snli,1,42,48,10,100,48,42,6,1
train,snli::4345676156.jpg#4r1c,snli,2,1,40,59,100,59,40,19,2
train,snli::4349185080.jpg#3r1c,snli,1,0,75,25,100,75,25,50,1
train,snli::4360012431.jpg#0r1n,snli,1,33,67,0,100,67,33,34,1
train,snli::4375286847.jpg#1r1n,snli,1,7,93,0,100,93,7,86,1
train,snli::438106.jpg#2r1c,snli,1,5,61,34,100,61,34,27,1
train,snli::4381932580.jpg#3r1c,snli,1,2,93,5,100,93,5,88,1
train,snli::4387245953.jpg#0r1e,snli,0,75,22,3,100,75,22,53,0
train,snli::4387245953.jpg#0r1n,snli,1,3,70,27,100,70,27,43,1
train,snli::4389772053.jpg#0r1e,snli,0,92,4,4,100,92,4,88,0
train,snli::4393476043.jpg#0r1n,snli,1,18,79,3,100,79,18,61,1
train,snli::44201115.jpg#1r1n,snli,2,0,24,76,100,76,24,52,2
train,snli::442138526.jpg#1r1c,snli,2,0,11,89,100,89,11,78,2
train,snli::4429760815.jpg#3r1c,snli,2,2,3,95,100,95,3,92,2
train,snli::4429760815.jpg#3r1e,snli,0,80,20,0,100,80,20,60,0
train,snli::4433821033.jpg#2r1n,snli,1,8,92,0,100,92,8,84,1
train,snli::4444724598.jpg#4r1e,snli,0,52,17,31,100,52,31,21,0
train,snli::4450400692.jpg#1r1e,snli,0,66,27,7,100,66,27,39,0
train,snli::4450400692.jpg#1r1n,snli,0,71,29,0,100,71,29,42,0
train,snli::4450722137.jpg#4r1c,snli,1,0,58,42,100,58,42,16,1
train,snli::4454997580.jpg#3r1n,snli,1,1,83,16,100,83,16,67,1
train,snli::445558349.jpg#0r1e,snli,0,91,7,2,100,91,7,84,0
train,snli::4456432456.jpg#0r1c,snli,1,2,81,17,100,81,17,64,1
train,snli::4464415997.jpg#1r1c,snli,2,0,48,52,100,52,48,4,2
train,snli::4470113445.jpg#0r1n,snli,1,17,83,0,100,83,17,66,1
train,snli::4481066026.jpg#0r1c,snli,2,0,37,63,100,63,37,26,2
train,snli::4484601315.jpg#0r1n,snli,1,9,89,2,100,89,9,80,1
train,snli::448658518.jpg#0r1c,snli,1,1,58,41,100,58,41,17,1
train,snli::4488874349.jpg#0r1n,snli,0,61,39,0,100,61,39,22,0
train,snli::44953144.jpg#0r1e,snli,2,29,11,60,100,60,29,31,2
train,snli::4500612934.jpg#1r1n,snli,1,16,83,1,100,83,16,67,1
train,snli::4502489690.jpg#4r1e,snli,0,72,27,1,100,72,27,45,0
train,snli::4502489690.jpg#4r1n,snli,1,1,60,39,100,60,39,21,1
train,snli::450596617.jpg#3r1n,snli,0,52,47,1,100,52,47,5,0
train,snli::4513402918.jpg#0r1e,snli,0,100,0,0,100,100,0,100,0
train,snli::4513402918.jpg#4r1c,snli,2,0,1,99,100,99,1,98,2
train,snli::4514304589.jpg#1r1n,snli,1,3,60,37,100,60,37,23,1
train,snli::4519902281.jpg#1r1c,snli,1,0,77,23,100,77,23,54,1
train,snli::4519902281.jpg#1r1n,snli,1,3,88,9,100,88,9,79,1
train,snli::4520819002.jpg#3r1e,snli,1,33,67,0,100,67,33,34,1
train,snli::4527739022.jpg#0r1c,snli,1,0,63,37,100,63,37,26,1
train,snli::4530729176.jpg#3r1e,snli,0,87,13,0,100,87,13,74,0
train,snli::45310675.jpg#1r1n,snli,1,41,56,3,100,56,41,15,1
train,snli::4534537073.jpg#2r1e,snli,0,96,4,0,100,96,4,92,0
train,snli::4534889800.jpg#0r1n,snli,1,3,73,24,100,73,24,49,1
train,snli::4537970812.jpg#2r1n,snli,1,0,79,21,100,79,21,58,1
train,snli::453807108.jpg#0r1e,snli,0,92,5,3,100,92,5,87,0
train,snli::453807108.jpg#0r1n,snli,1,45,52,3,100,52,45,7,1
train,snli::4540798718.jpg#3r1c,snli,1,0,87,13,100,87,13,74,1
train,snli::4541692312.jpg#4r1e,snli,1,33,66,1,100,66,33,33,1
